Review_ID,Game_Names,Ratings,Price,Game_Category,Date_of_Remarks,Remarks
1263,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"December 14, 2021",It's great and fun but every time I try to make me a multiplayer game or join one it kicks me out
1264,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"October 15, 2021",I live this game so much but on mobile it sucks the most problem is that it closes it self and has a lot of bugs and add more maps pls most importantly FIX THE CLOSEING ITSELF
1265,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 4, 2021","Would have been a five star if you guys just took out the stupid auto jump that the game has, it's been messing me up so many times. It's an annoying feature to be honest, and the controls are kind of odd."
1266,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"October 3, 2021","Cannot use multi-player mode. Every time we try to connect, we get a server error. Very disappointing."
1267,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"December 12, 2021",Can't customize...it just keeps sending me back to the home screen. It also freezes up my phone. I want a refund.
1268,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"December 18, 2021","I Know how fun this game can be, because I have played it on different consoles. But in my cellular phone, the game will run for a littlw while, then crash. I spent money on a game I cant play."
1269,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 28, 2021","I love it,it is hilarious me and my little sister laugh and start crying out of laughter the thing I hated is that I had to uninstall it to play again please fix that other than that it's awesome, would play again."
1270,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"December 12, 2021",Well I like it but when it got updated I was too wobbly and I can hardly turn. Fix pls Edit: Theres something wrong. Whenever I try to join a city multiplayer It kicks me out. But I can only play on singleplayer ?
1271,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"October 16, 2021",Ok I got on trying to customize and it shut down the game and I couldn't do any thing so I gave it time and tried again I can't even get into a level without it bugging out
1272,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 5, 2021",Excellent game play!! Very well developed app. Very satisfied and would highly recommend if you want a game to play and have some time to play. Love the updated characters and boards. Well done developers!
1273,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"October 16, 2021",Have to pay for everything! I downloaded this game expecting to get a full experience but everything in this game you have to pay extra money for. Don't bother wasting your money!
1274,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 16, 2021",Love this game. Keeps me calm n relaxed n love how it's just like my childhood. Think that there should be away of earnin the other players instead of buying them
1275,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"December 22, 2021","Great game, lots of fun and set up well. Only down side is that it uses a ton of battery life."
1276,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 26, 2021","The new update ruined the game!!! It won't let me choose a character in single player mode, and it freezes in online mode! It doesn't work at all now!!!!!!!!!!!!!!!! ***Update: I cleared the cache and data and it is working again. I really like this game!!"
1277,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 30, 2021",Hard cpu is impossible to beat. Somehow always knows the answer after a couple of round. Irl that's not possible unless cheating is involved.
1278,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 29, 2021","Was my favorite game to play with long distance friends. Then a few weeks ago, the online option has been disabled. Don't waste your time unless you want to play against bots with an algorithm set for you to fail."
1279,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"December 16, 2021","Good game! There's a loooot of in game purchases, but you can still play with just the basic set. It's all more or less cosmetic."
1280,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 4, 2021",I bought the game so I could play and teach my kids how to play. Now it only gives me the option to play online. And when your in the middle of the game it freezes and you have to exit. I feel like I wasted my money.
1281,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"October 22, 2021","I have to keep reinstalling this game to play or the ""Choose your character"" screen goes to just the back ground screen and all the options disappear. Very disappointing and a waste of my money. =/"
1282,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 24, 2021","This game has become my favorite app when I have a half hour of free time! Unfortunately, interaction with other players is absent because there's no chat feature or even emoji feature like other Marmalade games. Half the fun of the table game is the table talk! 😁"
1283,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 3, 2021","Love the game, but I shouldn't have to up uninstall and reinstall every time I want to play I can uninstall and reinstall and my purchases are back. The next night they're gone so I have uninstall and reinstall so I can play the game again and my purchases returne."
1284,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 16, 2021","Great fun and like the original, except I think one should be able to remain in same place for as long if desired, but I think it may actually give it more dynamism like this. 5/5"
1285,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 12, 2021","Amazing game, learned a lot from it so now I'm able to play the Clue boardgame correctly, very good animation, graphics, difficulty settings are on point."
1286,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 29, 2021",After last update all the boards I spent money on and activated are no longer available! All that money wasted! This needs to be fixed!
1287,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"October 22, 2021",I've always wanted to play Clue. Love this app. Great if you have hours to play or only a few minutes to make an accusation. Very easy to play.
1288,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"July 31, 2021",Game mimics the board game I love so much. I wish you could earn money for upgrades. You have to buy them with real money.
1289,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 17, 2021",Great classic game. The graphics are perfect for the game. The dlcs are expensive for what they are. But the base game is fun.
1290,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 21, 2021",Love it no complaints...have been searching for this game for years...love you buy it and that's that's...no coins to buy to continue playing...its great
1291,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"November 25, 2021",Only one thing to complain about; They don't add new maps/character skins. Love playing this with friends tho.
1292,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 19, 2021","Love this game! Would love to have more boards and characters. Also a win, lost stat would be great. Thanks for the fun..."
1293,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 28, 2021",Bought full content for my son now the game is broken. Emailed support and nothing!! Fix or refund!!
1294,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 27, 2021",Somehow I cannot get online to play with others. My internet connectivity is fine and I paid the 18 dollars....
1295,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 11, 2021",Fun game but no upgrades. I wish I could move forward. Same thing everytime.
1296,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 26, 2021","It was five, until I realized that if a friend buys a board, we both have to pay for it to play together. That's stupid and ruins the point of playing with friends on fun boards. No one likes money hungry companies anymore dude"
1297,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"July 31, 2021",Why does it advertise 50% off for the full package when it isn't? Please fix this.
1298,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"July 28, 2021","(2) So I was finally able to create an account but it doesn't seem to be connecting to steam. (1) Only problem is creating a steam account to connect to the game, huh ???"
1299,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"July 29, 2021","When the game, works its great. I was not able to play online. I was told to uninstall the game. After uninstalling, i cant even bring up the game and i have unnstalled the game twice. I am glad i only paid for the game and not the other packages."
1300,FINAL FANTASY TACTICS : WotL,4.3,$5.99 Buy,Simulation,"August 24, 2021","This app is so amazing matter fact the music is good, and so many versions to choose from, many serects to get the right music from, and best part it's relaxing enjoyable and stress relieve so I Give this game a 5 star."
1301,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 29, 2021","The music sounds so good, and I love you can mix together whatever you want, but whenever I connect my Bluetooth headphones then choose what type of music want it turns off my Bluetooth and when I turn in back on It restarts the app and it's a horrible cycle. Other than that, the music is good."
1302,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"December 15, 2021",Very good app good music packs good audio quality nice animations. 10/10 Although the one thing i would like to be added to the game is the base audio with out headphones is a bit quiet even when my volume is maxed out.
1303,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"December 19, 2021","It is a very fun game. My friend, Riaan liked some of the beats, melodies, effects and voices instead a 5/5 I would give it a 100000000/100000000 im excited to see the next thing that's new!"
1304,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 5, 2021","This game is amazing. You get to make some awesome beats, and there is also some sort of story in each music pack. 10/10 would buy again."
1305,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 21, 2021",This is the best music making app I've ever used! Endless replayability in my opinion because of all the themes. I've used it for years just for fun and it always feels like a new experience every time I mess around with it.
1306,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 28, 2021",The game is great I only have 2 problems and they are not About the game having problems I just think that they should an option to add more people to have more beats and they take a long time to add updates other than that this game is a definite download.
1307,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 23, 2021","This game is the best! I had a problem with the app launching, but So far so good replied to the review, and helped sort out the problem. (Looking forward to V9!)"
1308,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 15, 2021","Incredibox is the best music game I've ever played because of it has just the right graphics and some of my favorite sounds. And if I might say, developers, thank you for the effort you put into this game. Thank you so much especially, incredible polo."
1309,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 12, 2021",This game is great for people who love all types of music. The mechanics are simple and easy to use. There is much variety and combinations. I definantley want to see more updates for this game.
1310,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 19, 2021","This is almost like the start to an actual music making app and I'm not sure if that was the desire or not. But in regards to the app as is, it's quite enjoyable with some really impressive stuff to offer music wise."
1311,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 25, 2021",Its very fun i love it so much i play it all day all night. i cant get enough of it.its my favorite game in the world thank you for publishing this. Incredibox is a awesome game.and its cool. Thank you 😁😁😁😁
1312,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 31, 2021","This is the best game there is really nothing wrong the only thing I would love is if you guys could add at least 1 more music type idk how to say it, anyways keep doing good(◍•ᴗ•◍)❤"
1313,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 30, 2021","This game is awesome the music is good the visuals are good I would recommend this, one thing I want is this game to be updated frequently."
1314,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 1, 2021","This was a super fun game, and it doesn't get boring because there's so much options you can mix together,10/10 would recommend"
1315,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"November 19, 2021",I love this game but there is a bug where half or 2 of the Incredimans Disappears it's not a bad bug but it is annoying (more info) so the beat boxers dissappear what I mean is most of the beat boxers where gone but then they reappeared
1316,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"December 21, 2021",The game is really fun but there's only one thing can you add more songs or sounds btw I love the graphics and the jam keep it up 😎😎😉😉
1317,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 18, 2021","It's okay, I mean, the bonuses are awesome, but it's kind of limiting. Overall, I recommend buying this game if you're bored."
1318,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 27, 2021",I love this app great samples and i wish we could controle more of the tempo then we are aloud too it makes for a great sample app as well thank you for making this app..
1319,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"July 1, 2021","Ive seen and heard a lot of good things about this game and I wanted to try it out for my self, I bought it but it wont install, just keeps going up to 100% then re-setting to 0 would love some help if you see this."
1320,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 28, 2021",This game has good grafics and sounds. My only problem with the game is there are not enough people to use for beatboxing
1321,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 26, 2021",It is fun you don't get adds so you don't have to play online wich means you can play it on car trips I gave it a 5 star you should to if you enjoy it
1322,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 27, 2021","It's okay; there are some good sounds on here. It depends on how creative the people are, and most of them, like myself, should find another line of work."
1323,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"November 15, 2021",Incredible sounds and the music that can be made is even better.
1324,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 19, 2021","It's not that I don't like this game but you guys usually only check 1 star reviews, I love the game so much and I just want a refund so I can get it on my pc. TYSM and please see this, thanks!"
1325,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"July 9, 2021",Very well made I think it is one of the best apps to make music out there. It is really easy to use.
1326,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 13, 2021","It keeps me busy all day, and Dystopia is one of the coolest ones I could have played."
1327,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 31, 2021",I love this app its merry music workers are so great. No complaint at all keep it up cant wait for v9. Love you so far so good!
1328,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 14, 2021",Very satisfying sequential discovery puzzles. Currently these kinds of puzzles are hard to come by at affordable prices. These games fill that craving in an imaginative and affordable way. This sequel appropriately built on its predecessor while maintaining the heart of its essence.
1329,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"July 6, 2021","Good Puzzles, not easy but not really difficult. Just have to take your time,, look around, remember what you saw where. Great Graphics. Should enjoy unless you just want a bunch of easy bing bang boom puzzles. If so this is not for you. Makes you think."
1330,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 3, 2021","Great puzzles but there's a bug in Chapter 2 where if I leave the game and come back, I'm placed at a location where everything is out of focus and I can't move. So I have to restart the chapter."
1331,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"July 13, 2021","The game is just difficult enough to keep you playing & engaged, but easy enough I didn't have to use too many hints. Well worth the purchase price, even though I finished it in a few hours."
1332,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"August 26, 2021",This is probably one of the best escape room puzzle games I have ever played. It leaves you on edge every time you complete a part of a room and you get another peice. Definitely getting the third game
1333,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 5, 2021","aside from a few places playing noise despite the game being muted (one of the visions in the last section, ending clip), this game is perfect honestly? very engaging narrative and the story really intrigued me"
1334,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"July 8, 2021",Excellent game. It feels like a high IQ test in puzzle form. Take your time. Use common sense and spatial reasoning skill and you'll be good to go.
1335,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"October 19, 2019","An amazing, atmospheric and immersive experience. At times, however, the lighting is so low as to make the assignments difficult to see. The hints are helpful, yet not too obvious. Recommended!"
1336,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 10, 2021","Such a great mind challenge. Glad to see the game evolving. From a puzzle box to multiple puzzles per chapter. This one took 3.5 hours. The last chapter was very tough, not in a bad way. On to number 3."
1337,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"December 13, 2019","Love it! I have played all 3 games, and they are all challenging, intriguing and have gorgeous graphics! I wish they'd make more The Room games, or similar games with different themes? I can't get enough of games/apps like this. 100% worth the money! ;)"
1338,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"December 29, 2019","Very enjoyable, not story heavy, you are essentially escaping rooms. I love the graphics and the puzzles actually make sense. Even if I get stuck, the hints are actually helpful as well. This is my second the room game and I will be buying and completing the others."
1339,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"February 5, 2020","Decent game, i don't like it as much as the first as the hit boxes are weirder so you'll spend way longer not because its hard but because you have to figure out exactly how to press it"
1340,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"July 6, 2020","Less than expected for the paid sequel. The game itself is great - amazing graphics, clever puzzles, interesting storyline. But there is no more of it than there was in the first game. I had hoped that paying for the second installment would provide more levels. I was disappointed."
1341,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"April 1, 2020","Very good puzzles, but only click on hints if you are well and truly stuck. They can be a bit spoilerish, rather than mini puzzles on their own."
1342,LIMBO,4.5,$4.99 $0.99 Buy,Adventure,"September 28, 2020","Very entertaining, makes you think. I played the first version on my switch and finished it in 3.5 hours and was dying for more so happy their are more additions but on my android."
1343,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"December 21, 2021",Great game but sometimes the movement for certain puzzles that move don't do so well it can be frustrating. But that's all I'm combining about. Otherwise I look forward to more by you.
1344,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"September 22, 2020",Kept me busy for awhile. Liked it. Sometimes thing were pretty hard to see on a phone. Probably should be played on a tablet or larger device.
1345,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 29, 2021","Just like The Room 1, the puzzles are challenging, varied, make logical sense, and the hints keep you in the game if you get stuck. The graphics and storyline are top-notch. A great game experience!"
1346,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"December 1, 2021",Wow. This game is awesome. An escape room adventure that makes you really work at guessing how to complete each room. I'm excited to play the other versions once I'm done with this one.
1347,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 15, 2021",Game play is fun and engaging. But poor resolution support for my phone. I have a Galaxy fold 2 and when unfolded some things don't click right. Have to pause game and switch to smaller screen then switch back.
1348,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 17, 2021","Inventive puzzles, and if you get stuck there are clues to help you along. I enjoyed playing and look forward to purchasing more of The Room puzzle games."
1349,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 17, 2021",I love this series so much I have it on 3 different platforms and have replayed them all except the VR one multiple times. Please continue making these amazing games. I have to say I love the touch controls the best.
1350,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 6, 2021","I really enjoyed these games. I wish they were longer. They 1and 2 reeled me in big time. Looking for clues, figuring out what those clues mean, trying to unlock the different levels - super entertaining."
1351,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 21, 2021","Outstanding graphics, a good mystery, difficult enough to be engaging but, with use of occasional hints, not frustrating. Best game I've seen for a mobile device."
1352,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 3, 2021","Fun for me and the kids!! Very happy with this game, sounds and visuals are awesome and definitely challenging enough, especially if you don't use the hints"
1353,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 20, 2021","Very interesting and fun to play a few times over again. My only complaint is that, like it's predecessor, its too short."
1354,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 23, 2021",A great sequel to the original. As expected it's visually stunning with immersive sound and great atmosphere. Top notch room escape game and well worth the couple dollars to purchase.
1355,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 31, 2021","Meticulously and well thought out puzzles with an interesting story plot. I thoroughly enjoyed playing this game and look forward to completing the series, or not."
1356,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 7, 2021",Better and more challenging than the first. Amazing graphics for a mobile game. Mystifying and creepy story. Well worth 1.99. Hope to see more games like this from the developers.
1357,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 3, 2021","I like the game but it can get boring sometimes I think the game would be better with some kind of mini game or player interactions, but its a good game if you like cooking all day I like it but it needs something to say wow."
1358,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 7, 2021","I only have one issue with the game. There is only one button for sound control. If you guys could make it possible to turn off just the music but leave the game sound effects on, that would be stellar! Otherwise, love this game so much"
1359,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 25, 2021","Loved the game orignally but it was boring, easy, and i had no clue what i was getting into, id rather it be free with ads, i would like a refund if possible, i couldnt even design the food area"
1360,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 27, 2021","LOVED on computer, not so much on Phone. The controls to do toppings are driving me crazy. I'd rather drag and drop what I want, but accidently click on the wrong spot and you have to redo it all over. Otherwise a very fun game."
1361,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 4, 2021",My first game of purchase from google play. Very fun like i remember. Very easy as well. Wish all the papa games were $1 though.
1362,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 5, 2021",Okay I'm not lying this literally has to be one of the best game I have EVER downloaded! I LOVE this it's fun to play challenging but fun at the same time no ads and you may have to pay a dollar but who cares it's so worth it buy this game right fricking now! It's really fun!
1363,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 30, 2021",Great game. It's alot of fun. I just wish there was more store items to buy and that I could turn the music volume down. Sound effects are fine but the music is kind of loud.
1364,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"December 22, 2021","Any of the ""Papa's..."" games are amazing. Always reliable with no ads or glitches. We need more games like these."
1365,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 9, 2021",All my progress was removed after I had spent months on this game. I'm very upset about that. I had gotten really far in the game and to find that my progress had been removed I was extreme disappointed.
1366,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 18, 2021","I wish the pappa's games were avaliable on cool math games. I do love the nostalgia, but it's not what it use to be!"
1367,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 18, 2021",This app is okay in my books it I only have one complaint it freezes up sometimes but it is easy to fix.
1368,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"September 26, 2021","I personally enjoy the game alot. It's an excellent time killer and it was well worth the money. The papas franchise was one of my favorites; I always used to play it on my PC. My only suggestions is if you guys could add the foodini mini games, and customize your character. I HIGHLY RECOMMEND."
1369,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 7, 2021","A really fun game, useful when you want time to go by a bit quicker. I only wish there were more things to spend money on, like decorations for the walls floors, avatar, etc. I've purchased everything from the shop and my money is just piling up.):"
1370,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 11, 2021",It's absolutely fun... Until your at like level 50 then you've basically bought everything there is to buy. To the developers if I were to make this game better I would add more things to the shop for those of us that love the game and want to keep playing.
1371,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 5, 2021","Pretty fun.... Only thing is that I was expecting something more like the PC version (Making your own character, minigames, decorating your shop, etc.) Beside those things; the only thing that took some time getting used to was the weird controls."
1372,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 12, 2021",Just like the online games :) Worth the money and a lot of fun. Runs smoothly as well!
1373,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 21, 2021","Great game, but it's the same game every time, every day. Once you buy everything, there's nothing really to look forward to. No mini games. New customers with the same ingredients, going through the same motions. Like a more enjoyable customer service job!"
1374,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"December 3, 2021","Interesting game play experience. Needs more content because it is repetitive with no particular creativity. When you create games or applications, it needs time to create and produce. You can't produce an application that has no creativity."
1375,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 10, 2021","This used to be my favorite game and I still believe that it's a good game… the only thing is that you only get 6 customers and you get everything from the shop fairly fast, which could lead to boredom. That's a few things I believe should be changed to make the fun last longer!"
1376,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 11, 2021","I like playing this game. It's fun to pass time, and just overall cure your boredemness! For about 5 minutes, then it just gets boring!! You should add more fun things to do, like make different foods, or different types of icecream...(banana split, sundaes, cones.. ect.)"
1377,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"September 2, 2021","This game is good but this version doesn't have more customizing like walls and all that, also so it doesn't have hats because the desktop version has all of it. It will be cool if you put more customization and other more in this game!"
1378,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 3, 2021","Fun game to play. Really good for passing the time. Only problem i have is, when i get to chapter 3 it kicks me out of the game. It does it with chapter 5 too. Im not sure why it does that. I would like to be able to play those chapters please."
1379,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"September 26, 2021","I love this game. Its a really good game but could have been been better for mobile. One issue is that it lags a lot when it comes to intense parts of the game, and 2 is that it kicks me out of chapter 3 and I can never play that part of the story. Other then those issues it's a really great game."
1380,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 29, 2021","when ever your on chapter 3 and u get to heavenly toys its starts to get glitchy and when u use the controls they wont work, But the story and game style is nothing like i've ever seen before! Overal very amazing game"
1381,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"August 4, 2021",The graphics can be better. I'm on android IDK if it's the same on IOS. This game has SOOOOOOO MANY GLITCHES. But still a fun game. GG guys keep up the good work.
1382,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 19, 2021",I love the game but when I'm fighting brute Boris when I died and left the portal thing I didn't return me to the boss fight I got stuck.
1383,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 29, 2021","Love it. Bendy is probably one of the best things that's ever happened to me. I play on Android, and some people glitch on that device. Not me. I BEAT THE GAME on android. It was a proud moment. I installed ALL of Joey Drew Studios apps, and they are GOLD. Recommend this to everyone."
1384,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 23, 2019","For me, it's a waste of space because I didnt know what this game was about, but I play it when im bored and I guess that's something, but if you like a good frightning game, download it."
1385,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 4, 2021","I really really love this game! My only trouble with it is that it frequently kicks me out and wont start up after the loading screen for chapter 3. And I never revive after dying. I have to exit the game and open it again to restart. Otherwise, its amazing!"
1386,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"December 1, 2021",It's a very good game but when I get to chapter 4 I get a glitch when I pause I can't get out of the menu and there's no audio and Everytime I die on chapter 4 when I'm going through the ink hole it glitches and I don't respawn
1387,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"October 18, 2021","I loved this game, but there is a bug in Chapter 2's part where Bendy chase you when he comes out he gets stuck at that part, sooo maybe fix it?"
1388,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 2, 2021",The actual game and story is great. The controls are just very laggy. Turning the sensitivity down helps a little but not much. It is safe to say for me that the controls ruin just about the entirety of the game. It isn't worth the money.
1389,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 7, 2021",Awesome game best graphics but lagging all through the game and makes it hard when I try to look around but otherwise I love this game 🎮😀
1390,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 1, 2021","Very good game! One of my favorite horror games it's very well done and The story is really good, can't wait for dark revival!"
1391,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 5, 2021","Good game, the only issue for me is that this game doesn't use Bluetooth controller for the game, please change that so I can play with a Bluetooth controller."
1392,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"December 13, 2021",I love it but can there be in the future an update that allows controller support? I plead for this to be a thing in future builds of this port 🙏
1393,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 3, 2019","It's a great game but I have one tiny problem, on chapter 3 I always get stuck on the butcher gang fight therefore I'm not able to progress into the story so a nerf or something would be great but other then that i give this game 5 stars"
1394,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 15, 2019",I really love but the lag though and the glitch where you don't respawn when you fight big boy (boris) really sucks but other than that it just like the PC and console but on a phone. P.s. I beat the game on my phone :)
1395,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"July 4, 2021",It's pretty good Oh it's fun but I can't seem to finish it all the game is good though but sometimes it lags and glitch
1396,Ticket to Ride,4.7,$6.99 $2.79 Buy,Board,"November 2, 2021","Only problem is that soon after meeting Boris the game crashed and wont let me play anymore. If you could fix this, that would be great! I love this franchise."
1397,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 22, 2021",I really love the game I really do but I would love it more if you will please fix the bug because everytime I open it to play chapter three it kicks me out everytime do fix the bug when you get the chance
1398,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 8, 2021","This is really amazing, I only have one grip about this. The Bertium fight is so laggy its not even funny. Other than that its really amazing"
